step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,customer_id,account_age_days,high_risk_country,billing_country,is_disposable_email,customer_name,billing_city,email,is_new_device,shipping_billing_mismatch,num_failed_payment_attempts,browser,device_os,device_id,ip_billing_distance_km,hour_of_day,day_index,is_night,account_txn_total,account_txn_index,time_since_last_hours,txn_count_last_24h
259,CASH_OUT,12306.59,C857465527,3330.04,0.0,C565584732,41494.2,53800.79,0,0,U33685,447,0,PH,0,Michael Ortiz,West Davidburgh,matthew82@proton.me,0,0,0,Opera,Linux,D80955717,135.3,19,10,0,3,2,72,0
36,CASH_IN,1042.69,C791429318,4536.48,5579.17,C373167895,14971.1,16013.79,0,0,U141704,467,0,IN,0,Craig Park,East Brian,kdavis@outlook.com,1,0,0,Safari,Android,D61869886,440.6,12,1,0,1,0,-1,0
141,PAYMENT,1726.83,C453414259,27974.34,26247.51,M830695031,0.0,0.0,0,0,U138484,162,0,IN,0,Steve Turner,Sherrymouth,ocarlson@icloud.com,1,0,0,Safari,iOS,D19818476,6.6,21,5,0,1,0,-1,0
609,PAYMENT,4313.75,C219345325,374722.76,370409.01,M199839556,0.0,0.0,0,0,U94716,591,0,DE,0,Laurie Cantu,West Feliciaside,shelbybowen@gmail.com,0,0,1,Opera,Android,D55245168,77.3,9,25,0,1,0,-1,0
523,TRANSFER,70778.78,C124157563,1221.18,0.0,C711977344,29950.1,100728.88,0,0,U122849,589,0,IN,0,Erika Cooke,Lake Johnberg,danielhill@gmail.com,0,0,0,Edge,Windows,D45861345,448.3,19,21,0,2,1,282,0
275,PAYMENT,2622.4,C293387595,7703.34,5080.94,M670456303,0.0,0.0,0,0,U124226,312,0,FR,0,William Kim PhD,South Tasha,david03@gmail.com,0,0,0,Edge,Linux,D28767105,22.6,11,11,0,1,0,-1,0
729,CASH_IN,1167.54,C873276313,1689.24,2856.78,C514642140,12160.35,13327.89,0,0,U120863,641,0,IN,0,Lauren Nguyen,West Samuel,liulori@proton.me,0,0,0,Chrome,Windows,D37536650,175.8,9,30,0,1,0,-1,0
153,PAYMENT,4184.13,C244227108,4068.06,0.0,M884109146,0.0,0.0,0,0,U92100,103,0,IN,0,Leslie Stephens,Port Roger,munozsuzanne@hotmail.com,0,0,0,Edge,iOS,D82264188,58.8,9,6,0,1,0,-1,0
602,CASH_OUT,8877.16,C310422803,22108.49,13231.33,C341203854,2939.55,11816.71,0,0,U108122,252,0,BR,0,Amber Newton,South Amberton,milleramanda@icloud.com,0,0,0,Chrome,macOS,D85042991,1460.7,2,25,1,1,0,-1,0
489,PAYMENT,2675.63,C957010888,3163.05,487.42,M927532036,0.0,0.0,0,0,U130943,430,0,DE,0,Charles Marshall,Lake Morgan,igreen@outlook.com,0,0,0,Chrome,Android,D39322772,33.4,9,20,0,2,1,4,1
346,CASH_OUT,4926.0,C370815129,26889.79,21963.79,C397723634,2233.92,7159.92,0,0,U110280,327,0,GB,0,Richard Jefferson,Markbury,sarahmartin@proton.me,0,0,0,Samsung Internet,macOS,D60176315,38.0,10,14,0,2,1,208,0
609,CASH_OUT,12894.95,C323781677,46296.93,33401.98,C919933325,2551.78,15446.73,0,0,U156952,413,0,VN,0,Brian Winters,Port Daniel,andrea91@gmail.com,0,0,1,Opera,Windows,D69317194,69.0,9,25,0,2,1,596,0
201,PAYMENT,1544.42,C211471513,3492.99,1948.57,M283484793,0.0,0.0,0,0,U33046,2509,0,US,0,Jeremy Roman,West Tammie,mcknightbarbara@gmail.com,1,0,1,Edge,Android,D86614203,61.1,9,8,0,1,0,-1,0
185,CASH_OUT,572.15,C408986734,4188.52,3616.37,C720845125,40551.13,41123.28,0,0,U146538,1148,0,VN,0,Hunter Crosby,Bakerbury,langchad@proton.me,0,0,0,Edge,macOS,D25646783,46.8,17,7,0,1,0,-1,0
435,CASH_OUT,1137.13,C755011384,6948.88,5811.75,C559432843,64802.96,65940.09,0,0,U129447,192,0,FR,0,Abigail Nielsen,South Jamestown,davidhughes@outlook.com,1,0,0,Firefox,macOS,D66952667,64.4,3,18,1,1,0,-1,0
339,PAYMENT,21988.17,C397796866,17656.47,0.0,M898652117,0.0,0.0,0,0,U138744,1705,0,US,0,Anne Rodriguez,Lake Waynetown,pooleanthony@icloud.com,0,0,0,Firefox,Android,D69435367,139.9,3,14,1,2,0,-1,0
556,PAYMENT,365.19,C208921903,3213.12,2847.93,M103411102,0.0,0.0,0,0,U4091,81,0,PH,0,Elizabeth Thomas,East Heather,georgeallen@hotmail.com,0,0,0,Firefox,Linux,D89848974,49.9,4,23,1,2,0,-1,0
88,TRANSFER,3426.37,C478467639,10343.71,6917.34,C216817694,10197.51,13623.88,0,0,U132017,1176,0,VN,0,Stephanie Potter,Bruceland,vasqueztaylor@hotmail.com,0,0,1,Opera,Linux,D12578829,284.4,16,3,0,1,0,-1,0
52,CASH_IN,616.12,C329711509,79905.04,80521.16,C926615692,15296.2,15912.32,0,0,U151040,244,0,PH,1,Craig Parker,Williamsborough,farmerpaula@mailinator.com,0,1,0,Safari,Windows,D60449566,27.5,4,2,1,1,0,-1,0
677,CASH_OUT,9080.57,C102869240,15599.07,6518.5,C537576807,1659.7,10740.27,0,0,U71993,925,0,DE,0,Alicia Estrada,Rodriguezshire,steinalexis@hotmail.com,0,1,0,Safari,macOS,D99999307,106.8,5,28,1,1,0,-1,0
258,CASH_IN,3743.39,C767784727,19883.67,23627.06,C520314684,1402.95,5146.34,0,0,U124840,178,1,CN,0,Jonathan Gillespie,New Johnside,mooremichael@hotmail.com,0,0,0,Edge,Linux,D77634247,490.4,18,10,0,1,0,-1,0
449,CASH_OUT,6387.05,C743559007,4157.31,0.0,C333166094,18523.36,24910.41,0,0,U153049,345,0,VN,0,Dawn Black DDS,Robertville,hernandezsamantha@yahoo.com,0,1,1,Edge,iOS,D51261815,57.5,17,18,0,1,0,-1,0
437,CASH_OUT,5079.64,C521802521,9744.43,4664.79,C104021965,2581.46,7661.1,0,0,U129921,99,0,PH,0,Donald Morgan,Port Justin,samantha00@proton.me,0,0,1,Edge,Android,D86814151,50.3,5,18,1,1,0,-1,0
374,CASH_OUT,4555.71,C962807359,25951.77,21396.06,C463455966,54902.06,59457.77,0,0,U54589,51,0,VN,0,Michelle Henry,Lake William,tammyroberts@gmail.com,0,0,0,Opera,Windows,D38936106,308.1,14,15,0,2,0,-1,0
22,CASH_OUT,8085.32,C709459702,13362.86,5277.54,C669713964,3515.09,11600.41,0,0,U58929,199,0,IN,0,Robert Finley,Port Dianeport,victoriamartinez@icloud.com,0,0,0,Edge,macOS,D34224126,48.1,22,0,0,2,0,-1,0
391,CASH_OUT,4190.65,C534486770,30471.16,26280.51,C459320948,1017.24,5207.89,0,0,U38024,60,0,VN,0,Gabriel Wolf,Jessestad,justincampbell@yahoo.com,0,0,1,Chrome,macOS,D76255985,48.5,7,16,0,2,0,-1,0
75,CASH_IN,14747.07,C448911620,2576.28,17323.35,C348067994,4904.39,19651.46,0,0,U115631,158,0,IN,0,Philip Johnson,Thomasborough,oconnortiffany@hotmail.com,0,0,0,Firefox,macOS,D66096535,171.4,3,3,1,1,0,-1,0
255,CASH_OUT,740.93,C610978746,17036.44,16295.51,C322849560,8187.33,8928.26,0,0,U44533,737,0,GB,0,Tanya Phillips,Port Justin,michael81@outlook.com,0,0,0,Opera,Windows,D37214897,40.4,15,10,0,1,0,-1,0
50,PAYMENT,4405.7,C784808248,665.25,0.0,M150373952,0.0,0.0,0,0,U58097,436,0,US,0,Dawn Reed,Hectorfort,fphillips@yahoo.com,0,0,2,Chrome,iOS,D60385499,244.7,2,2,1,1,0,-1,0
339,CASH_OUT,25816.64,C638482255,8505.81,0.0,C582055054,473.1,26289.74,0,0,U54101,367,0,IN,0,Ronald Miles,Smithhaven,hcurry@yahoo.com,0,0,0,Firefox,Windows,D61933748,46.2,3,14,1,1,0,-1,0
170,PAYMENT,674.22,C692611741,5231.06,4556.84,M363195328,0.0,0.0,0,0,U131619,1011,0,PH,0,Alexis Choi,North Lindseyside,cooperallison@icloud.com,0,0,0,Firefox,macOS,D39750621,21.2,2,7,1,1,0,-1,0
543,CASH_IN,424.88,C108903948,13994.61,14419.49,C595185895,3980.36,4405.24,0,0,U100878,239,0,US,0,Shelly Dixon,Miketown,michaelcisneros@yahoo.com,0,0,0,Chrome,iOS,D42017462,248.2,15,22,0,1,0,-1,0
49,CASH_IN,3967.15,C833355118,7349.3,11316.45,C577867084,43454.07,47421.22,0,0,U64516,973,0,DE,0,Kyle Moreno,Lake Jamesview,slee@gmail.com,0,0,1,Edge,Windows,D77363830,15.7,1,2,1,1,0,-1,0
415,PAYMENT,2840.02,C162868147,18503.55,15663.53,M909183793,0.0,0.0,0,0,U83197,1046,0,FR,0,Jason Garrett,Dawnmouth,dcannon@gmail.com,0,0,1,Samsung Internet,macOS,D66271099,279.3,7,17,0,3,1,68,0
679,CASH_IN,763.97,C273332758,32798.49,33562.46,C453169043,64419.16,65183.13,0,0,U23245,361,0,IN,1,Kristina Anderson,Alanville,khoward@trashmail.com,0,0,0,Edge,Android,D68195997,365.1,7,28,0,1,0,-1,0
663,TRANSFER,3266.45,C931294347,33680.34,30413.89,C144298360,8701.5,11967.95,0,0,U42544,2011,0,PH,0,Cynthia Fletcher,South Bradmouth,james63@icloud.com,0,0,0,Firefox,iOS,D57192894,80.2,15,27,0,1,0,-1,0
626,PAYMENT,4705.33,C156379237,19909.86,15204.53,M914688720,0.0,0.0,0,0,U107297,405,0,GB,0,Michael Clark,Jerryton,michaelrose@proton.me,0,0,0,Samsung Internet,iOS,D40210889,321.9,2,26,1,4,3,163,0
483,TRANSFER,20819.75,C271810943,10497.94,0.0,C717987689,30501.24,51320.99,0,0,U24551,697,0,US,0,Jonathan Medina,Robersonton,dustin66@icloud.com,0,0,1,Edge,Linux,D42584780,21.4,3,20,1,1,0,-1,0
367,CASH_OUT,5180.66,C602674746,8857.9,3677.24,C582333638,275.8,5456.46,0,0,U120741,339,0,IN,0,Michael Roberts,North Louisberg,greynolds@icloud.com,0,0,1,Samsung Internet,Linux,D60260420,137.9,7,15,0,1,0,-1,0
61,CASH_OUT,3474.08,C587494951,3839.89,365.81,C170864499,2332.2,5806.28,0,0,U2865,632,0,PH,0,Michael Mcbride,Vargasside,erinreid@yahoo.com,0,0,0,Opera,macOS,D65631449,399.3,13,2,0,1,0,-1,0
663,PAYMENT,913.6,C688465120,42440.72,41527.12,M624372966,0.0,0.0,0,0,U78968,982,0,DE,0,Nicole Wilson,Hernandezburgh,hyoung@icloud.com,1,0,0,Edge,Linux,D82168608,974.0,15,27,0,2,1,624,0
567,TRANSFER,4324.22,C247841638,2559.93,0.0,C549229479,78953.83,83278.05,0,0,U146582,61,0,FR,1,Jesus Horton,North Davidchester,tfranklin@mailinator.com,0,0,0,Safari,Android,D10771572,49.8,15,23,0,1,0,-1,0
87,CASH_OUT,1889.31,C160754723,5089.87,3200.56,C714075812,33551.76,35441.07,0,0,U194444,981,0,FR,0,Matthew Brown,Alexanderton,john97@icloud.com,0,0,0,Edge,iOS,D11107669,146.2,15,3,0,2,0,-1,0
528,CASH_IN,5123.38,C935101796,3384.76,8508.14,C571185433,12247.32,17370.7,0,0,U130364,325,0,GB,0,Michael Larson Jr.,Hernandezfort,dsmith@icloud.com,0,0,0,Opera,Linux,D37665963,160.1,0,22,1,1,0,-1,0
40,CASH_IN,10055.46,C727198783,7750.1,17805.56,C885024265,20827.0,30882.46,0,0,U175495,362,0,US,0,Michelle Yates,East Natalie,amandajohnson@gmail.com,0,0,0,Safari,Linux,D23591165,292.6,16,1,0,3,0,-1,0
325,CASH_IN,92853.59,C718296141,51386.0,144239.59,C384704968,8576.77,101430.36,0,0,U37432,345,0,PH,0,Juan Lindsey,Smithville,johnsonjennifer@gmail.com,0,0,0,Firefox,macOS,D17036803,16.9,13,13,0,4,1,161,0
403,PAYMENT,19869.7,C895308310,56264.22,36394.52,M930420451,0.0,0.0,0,0,U114780,186,0,GB,0,Valerie Conrad,Jacobborough,michaelwalsh@outlook.com,0,0,1,Samsung Internet,Linux,D24779105,58.2,19,16,0,1,0,-1,0
526,CASH_OUT,80015.17,C700388548,6236.41,0.0,C384743499,11706.44,91721.61,0,0,U46600,574,0,DE,0,Regina Porter DDS,Schneiderhaven,lyonspaul@yahoo.com,1,0,0,Samsung Internet,Linux,D32239216,183.2,22,21,0,1,0,-1,0
122,CASH_IN,13396.66,C848754197,17302.74,30699.4,C802206826,1959.3,15355.96,0,0,U76150,118,0,IN,0,Dylan Fox,Carrollside,jenniferjones@icloud.com,0,0,0,Chrome,iOS,D28661349,121.1,2,5,1,2,0,-1,0
550,TRANSFER,1001.58,C802332891,14293.81,13292.23,C201144929,102373.23,103374.81,0,0,U193687,1938,0,FR,0,John Reilly,East Laurie,humphreyvicki@icloud.com,0,1,0,Opera,macOS,D49360813,64.7,22,22,0,3,1,79,0
651,CASH_OUT,4419.89,C181517021,2088.21,0.0,C100613151,5850.63,10270.52,0,0,U70703,243,0,IN,0,Christine Cochran,Pageshire,jillianrogers@yahoo.com,1,0,0,Edge,Windows,D96287930,163.2,3,27,1,2,0,-1,0
323,CASH_OUT,2115.07,C119535812,15479.16,13364.09,C958865394,8704.92,10819.99,0,0,U18522,1320,0,PH,0,Kathleen Murphy MD,North Jennifer,sbullock@hotmail.com,1,0,0,Chrome,Windows,D80501071,90.6,11,13,0,1,0,-1,0
182,CASH_OUT,516.09,C676685565,19540.2,19024.11,C424937555,983.19,1499.28,0,0,U176087,607,0,US,0,James Bennett,Mooreview,angela38@gmail.com,0,0,0,Firefox,iOS,D12531414,59.7,14,7,0,2,0,-1,0
396,PAYMENT,1818.25,C110393992,14138.05,12319.8,M614776224,0.0,0.0,0,0,U51741,85,0,IN,0,Christopher Keller,East Richard,jonathanmartinez@gmail.com,1,0,0,Opera,macOS,D31120901,132.7,12,16,0,2,1,155,0
712,TRANSFER,490.21,C964502183,45038.06,44547.85,C600271604,22910.86,23401.07,0,0,U174127,253,0,US,0,Rebecca Hill,Cynthiachester,samanthalee@icloud.com,1,0,2,Samsung Internet,Android,D81702472,98.3,16,29,0,1,0,-1,0
499,PAYMENT,4559.65,C279288701,10915.82,6356.17,M650703536,0.0,0.0,0,0,U71605,642,0,DE,0,Joshua Barnes,East Garrettton,catherine21@outlook.com,0,0,1,Samsung Internet,Windows,D56884515,95.5,19,20,0,3,1,344,0
309,CASH_OUT,3052.16,C462663293,826.92,0.0,C582333638,5569.04,8621.2,0,0,U37461,557,0,DE,0,William Thompson,Williamview,wsantos@icloud.com,0,0,0,Firefox,Windows,D86803211,506.0,21,12,0,1,0,-1,0
691,CASH_OUT,1363.98,C847194080,3136.36,1772.38,C274271819,63588.34,64952.32,0,0,U126054,276,0,GB,0,Kathleen Carter,North Juan,sford@icloud.com,0,0,0,Edge,iOS,D98290847,24.5,19,28,0,3,2,578,0
618,PAYMENT,1404.95,C620003913,92906.97,91502.02,M282250192,0.0,0.0,0,0,U57485,173,0,VN,0,Christie Alvarado,Hannahmouth,stephanie64@outlook.com,0,0,0,Samsung Internet,macOS,D92645471,95.9,18,25,0,3,1,206,0
31,PAYMENT,3125.28,C501331883,651.93,0.0,M360314942,0.0,0.0,0,0,U14894,461,0,FR,0,Nicholas Benson,Alvarezbury,ushelton@outlook.com,1,0,0,Edge,Android,D61848554,26.1,7,1,0,1,0,-1,0
63,PAYMENT,152013.4,C527165802,18152.83,0.0,M601180564,0.0,0.0,0,0,U88973,571,0,PH,0,Eddie Aguilar,Lake Yvonne,welchsara@outlook.com,1,0,1,Opera,macOS,D53717620,83.1,15,2,0,2,0,-1,0
94,CASH_OUT,1682.43,C370371398,6661.78,4979.35,C655096728,27311.2,28993.63,0,0,U10001,346,0,US,0,Russell Benton,Lake Carolynhaven,kevinsavage@yahoo.com,0,0,0,Opera,Linux,D20997135,126.8,22,3,0,2,0,-1,0
667,CASH_IN,8450.52,C644868601,22082.5,30533.02,C233582586,24355.75,32806.27,0,0,U54626,960,0,FR,0,Victoria Porter,Ruizmouth,timothy32@hotmail.com,0,0,1,Samsung Internet,iOS,D53099880,52.3,19,27,0,1,0,-1,0
562,CASH_IN,2572.56,C839216591,21908.2,24480.76,C238908027,1133.78,3706.34,0,0,U128391,216,0,US,0,Steven Stafford,North Chrisfurt,mirandataylor@proton.me,0,0,1,Chrome,Android,D53884410,167.6,10,23,0,2,0,-1,0
710,CASH_OUT,1690.04,C749909388,38343.33,36653.29,C719489889,8619.48,10309.52,0,0,U36213,1642,0,DE,0,Steven Wong,Mackenzieville,qthomas@proton.me,0,0,0,Samsung Internet,Android,D25559788,212.5,14,29,0,1,0,-1,0
490,CASH_IN,2200.31,C729998687,5280.03,7480.34,C142338551,7894.89,10095.2,0,0,U20363,563,0,FR,0,Rhonda Robinson,Port Matthew,qrichardson@gmail.com,0,0,1,Chrome,Linux,D11144682,87.1,10,20,0,1,0,-1,0
650,CASH_OUT,6523.19,C104700387,12789.47,6266.28,C655833778,16084.77,22607.96,0,0,U152421,122,0,US,0,Sarah Perez,Lake Katie,alexandriabruce@gmail.com,0,0,0,Chrome,Android,D74733394,61.5,2,27,1,1,0,-1,0
266,PAYMENT,792.03,C852934115,1380.13,588.1,M902586573,0.0,0.0,0,0,U4471,259,0,IN,1,Patricia Lambert,Port Holly,cassandra20@mailinator.com,0,0,0,Firefox,Linux,D50506196,345.0,2,11,1,1,0,-1,0
374,CASH_IN,2650.55,C708897872,5590.18,8240.73,C618831313,22452.84,25103.39,0,0,U158847,383,0,FR,0,Benjamin Clark,Annaburgh,fbyrd@gmail.com,0,0,0,Samsung Internet,Windows,D63072170,72.3,14,15,0,1,0,-1,0
282,CASH_IN,6769.86,C517472644,36716.42,43486.28,C133405208,2960.8,9730.66,0,0,U55986,242,0,PH,0,Chase Washington,South Amanda,youngemily@proton.me,0,0,0,Safari,Linux,D94933243,195.6,18,11,0,1,0,-1,0
46,CASH_OUT,2834.18,C634082655,11271.72,8437.54,C599388873,11460.93,14295.11,0,0,U68332,315,0,IN,0,Jeffery Graham,Mayerberg,kenneth35@gmail.com,0,0,0,Samsung Internet,Linux,D26933648,45.9,22,1,0,2,0,-1,0
337,PAYMENT,72877.28,C690746529,31393.95,0.0,M546579664,0.0,0.0,0,0,U107694,858,0,US,0,Kathleen King,West Monica,lauren96@icloud.com,0,0,0,Chrome,iOS,D58081560,425.1,1,14,1,1,0,-1,0
91,CASH_OUT,12505.64,C963138988,4112.31,0.0,C194051381,9040.81,21546.45,0,0,U157195,366,0,US,0,Amanda Marquez,East Natalie,joshuaandrews@yahoo.com,1,0,1,Firefox,Windows,D20777599,31.0,19,3,0,1,0,-1,0
228,PAYMENT,3059.19,C237816086,114373.52,111314.33,M180201106,0.0,0.0,0,0,U7596,863,0,US,0,Dr. Chris Pugh DDS,Figueroaland,franklinkristina@hotmail.com,0,0,0,Firefox,macOS,D63439533,32.5,12,9,0,2,1,147,0
466,CASH_OUT,477.59,C279044374,5064.84,4587.25,C596498337,12941.01,13418.6,0,0,U49735,173,0,US,0,Laura Hernandez,Emilyville,lambertscott@outlook.com,0,0,1,Samsung Internet,Android,D80801825,25.5,10,19,0,2,0,-1,0
282,CASH_OUT,29862.51,C428701544,3876.4,0.0,C485171450,3203.78,33066.29,0,0,U79015,143,0,IN,0,Kristie Robertson,Williamsfort,butlerjulie@gmail.com,0,0,1,Chrome,Windows,D13949129,79.3,18,11,0,2,1,262,0
292,PAYMENT,825.62,C763729135,10641.42,9815.8,M755884979,0.0,0.0,0,0,U103352,298,0,PH,0,Kristie Kent,Karenborough,xwhite@hotmail.com,0,0,0,Opera,Windows,D23754246,168.5,4,12,1,2,0,-1,0
312,CASH_OUT,12123.41,C181241099,60187.59,48064.18,C883701924,8613.18,20736.59,0,0,U88211,389,0,VN,0,Chelsea Valentine,East Ashley,jacksonnancy@gmail.com,0,0,1,Chrome,Linux,D91788189,181.2,0,13,1,1,0,-1,0
156,PAYMENT,664.87,C280461981,4920.98,4256.11,M610214539,0.0,0.0,0,0,U147429,683,0,PH,0,Jennifer Hart,Lake Lisa,jasonscott@gmail.com,0,0,0,Safari,Linux,D74110890,112.8,12,6,0,2,1,107,0
643,CASH_OUT,17374.93,C978136145,28301.86,10926.93,C860393323,8999.74,26374.67,0,0,U194011,164,0,VN,0,Christina Duncan,Port Juliabury,pingram@hotmail.com,0,0,1,Safari,Android,D96892915,71.5,19,26,0,1,0,-1,0
468,PAYMENT,4236.19,C728671275,12254.36,8018.17,M722169319,0.0,0.0,0,0,U40501,42,0,VN,0,Sandra Walker,Brandonfort,julie55@yahoo.com,0,0,0,Opera,iOS,D25690624,401.1,12,19,0,1,0,-1,0
139,PAYMENT,3429.36,C542386476,8313.38,4884.02,M408989269,0.0,0.0,0,0,U124932,346,0,IN,0,Joe Ayers,Port Adam,riggsbenjamin@icloud.com,0,0,0,Edge,Windows,D89385200,111.6,19,5,0,1,0,-1,0
361,CASH_OUT,1830.99,C603273994,13565.02,11734.03,C641762514,20576.07,22407.06,0,0,U12891,37,1,CN,0,Mr. Christopher Hale,Cunninghamhaven,cwalker@icloud.com,0,0,1,Safari,Windows,D41342800,132.0,1,15,1,1,0,-1,0
686,TRANSFER,1451.4,C928496807,1357.67,0.0,C622619962,20288.32,21739.72,0,0,U11491,210,0,BR,0,Logan Morgan,Amyville,walkerkevin@outlook.com,0,0,0,Chrome,macOS,D53637242,274.6,14,28,0,1,0,-1,0
310,CASH_OUT,115207.15,C491783118,11385.3,0.0,C573134208,4080.96,119288.11,0,0,U98926,2123,0,PH,0,Daniel Martinez,Alisontown,francisolivia@yahoo.com,0,0,0,Samsung Internet,Windows,D16589134,286.4,22,12,0,1,0,-1,0
614,CASH_OUT,9707.68,C396819671,3403.14,0.0,C906095946,10919.24,20626.92,0,0,U6605,550,0,IN,0,Christine Brown,Andreaton,tayloredward@gmail.com,0,0,1,Safari,iOS,D96375750,182.5,14,25,0,1,0,-1,0
412,PAYMENT,1262.84,C426651422,961.36,0.0,M751721533,0.0,0.0,0,0,U7358,381,0,FR,0,Jennifer Buchanan,Johnsonport,adam90@hotmail.com,0,0,1,Firefox,Android,D61144888,392.2,4,17,1,1,0,-1,0
177,CASH_OUT,8140.31,C628632808,3002.85,0.0,C259543253,30332.23,38472.54,0,0,U8718,434,0,PH,0,Courtney Miller,Ballardmouth,bradley80@outlook.com,0,0,0,Opera,Linux,D50184046,27.2,9,7,0,1,0,-1,0
125,CASH_OUT,1177.92,C654261129,7659.27,6481.35,C274294415,4578.09,5756.01,0,0,U146789,368,0,DE,0,Brandy Wagner,New Daniel,wschneider@outlook.com,0,0,0,Firefox,Linux,D47224012,43.7,5,5,1,2,0,-1,0
432,CASH_IN,290.76,C779334232,2129.51,2420.27,C423250538,19746.87,20037.63,0,0,U169886,643,0,BR,0,Charles Rojas,Courtneyshire,aaron98@gmail.com,0,0,0,Firefox,Android,D33343667,63.6,0,18,1,2,0,-1,0
120,CASH_OUT,1440.61,C128417811,1270.07,0.0,C449448433,60595.52,62036.13,0,0,U143841,168,1,RU,0,Kevin Medina,Randyberg,mullendonald@icloud.com,0,0,0,Opera,Windows,D47058029,216.6,0,5,1,1,0,-1,0
296,CASH_OUT,6281.1,C179046618,5083.06,0.0,C122647360,2080.28,8361.38,0,0,U123352,282,0,DE,1,Cole Long,West Timothystad,julia95@guerrillamail.com,0,0,1,Edge,Windows,D61917465,116.6,8,12,0,1,0,-1,0
23,CASH_OUT,633.46,C736394822,5218.75,4585.29,C194469920,1744.29,2377.75,0,0,U78855,62,0,PH,0,Kenneth Jones,Port Robert,patriciasanchez@yahoo.com,0,1,0,Safari,Android,D47829798,813.6,23,0,0,1,0,-1,0
629,PAYMENT,577.94,C246873601,7121.93,6543.99,M820265534,0.0,0.0,0,0,U175888,255,0,DE,0,Jon Brown,Jamestown,dlewis@icloud.com,0,0,0,Samsung Internet,iOS,D49222143,146.1,5,26,1,1,0,-1,0
144,PAYMENT,743.77,C131575851,13458.31,12714.54,M587901157,0.0,0.0,0,0,U97604,184,0,IN,0,Alan Maddox,Port Angelmouth,cherylking@gmail.com,0,0,0,Firefox,Windows,D79459389,97.4,0,6,1,1,0,-1,0
116,CASH_OUT,1596.9,C906277728,17247.88,15650.98,C495877470,7253.1,8850.0,0,0,U198520,304,0,GB,0,Virginia Hubbard,North Maurice,whitesteven@yahoo.com,0,0,0,Firefox,macOS,D15331366,96.3,20,4,0,1,0,-1,0
602,CASH_IN,7732.06,C127315098,91103.35,98835.41,C617029973,79716.43,87448.49,0,0,U58803,1550,0,FR,0,Jessica Hartman,North Christopher,david88@proton.me,0,0,0,Opera,macOS,D46846437,225.0,2,25,1,1,0,-1,0
392,CASH_OUT,580.64,C921626234,11550.94,10970.3,C945012526,36209.12,36789.76,0,0,U68615,239,0,DE,0,Kirsten Diaz,East Billyview,johnsonsherry@gmail.com,0,0,0,Firefox,macOS,D65513000,92.0,8,16,0,1,0,-1,0
278,PAYMENT,11327.44,C674411078,39994.34,28666.9,M384241744,0.0,0.0,0,0,U181394,217,0,IN,0,Aaron Mcmahon,South Kenneth,hernandezchelsea@outlook.com,0,0,1,Chrome,Android,D28067751,37.5,14,11,0,1,0,-1,0
366,PAYMENT,2249.3,C907653340,6683.32,4434.02,M692876094,0.0,0.0,0,0,U25035,316,0,US,0,Angela Henderson,New Kevinborough,cjohnston@outlook.com,0,0,0,Safari,iOS,D66769388,422.6,6,15,0,1,0,-1,0
510,PAYMENT,1447.53,C255487936,23269.02,21821.49,M765001142,0.0,0.0,0,0,U131696,389,0,VN,0,Teresa Hardin,Johntown,jenniferhaynes@gmail.com,0,0,1,Safari,Android,D20612392,45.5,6,21,0,1,0,-1,0
180,CASH_IN,7653.01,C901432694,24388.71,32041.72,C629971138,11430.83,19083.84,0,0,U73765,257,0,IN,0,Daniel Murphy,Hughesmouth,ann04@outlook.com,0,0,0,Samsung Internet,Android,D77381205,1841.5,12,7,0,1,0,-1,0
330,CASH_IN,4411.52,C771971547,2114.91,6526.43,C840909086,12154.2,16565.72,0,0,U39607,883,0,BR,0,Danielle Frazier,West Benjaminville,cynthiajones@icloud.com,0,0,0,Safari,macOS,D13449456,71.4,18,13,0,2,1,14,1
117,CASH_OUT,6502.62,C264624936,1812.5,0.0,C464008935,23205.39,29708.01,0,0,U192349,133,0,GB,0,Amy Krause,Perkinsborough,ojohnson@proton.me,0,0,1,Samsung Internet,Linux,D88063644,53.9,21,4,0,1,0,-1,0
111,CASH_OUT,932.58,C585992270,8255.27,7322.69,C866473484,44148.31,45080.89,0,0,U84521,1587,0,IN,0,Jennifer Wood,West Davidmouth,simoncassandra@yahoo.com,0,0,1,Firefox,macOS,D81115073,76.3,15,4,0,1,0,-1,0
255,PAYMENT,22056.86,C101651974,11599.08,0.0,M834874192,0.0,0.0,0,0,U153592,542,0,FR,0,Lynn Williams,Lake Chelseaburgh,amy17@icloud.com,0,0,1,Firefox,Android,D78020601,6.1,15,10,0,1,0,-1,0
351,CASH_OUT,1796.52,C402721026,7908.26,6111.74,C422667787,44202.4,45998.92,0,0,U104843,336,0,VN,1,Courtney Neal,Robertfort,barronsydney@trashmail.com,0,1,1,Edge,Linux,D77534467,1020.3,15,14,0,1,0,-1,0
242,CASH_OUT,2060.45,C438269646,17734.25,15673.8,C635741520,11618.39,13678.84,0,0,U15426,411,0,US,0,Kelly Brewer,North Michael,akennedy@gmail.com,0,0,0,Edge,Linux,D43675261,120.0,2,10,1,1,0,-1,0
